,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Drop Hour,Request Timeslot,Drop Timeslot,Request dayofweek,Drop dayofweek,Trip Duration,Supply_Gap
3747,6419,City,217.0,Cancelled,2016-07-15 19:47:39,,19,,Evening,Nan,Friday,,,Gap
3748,711,City,218.0,Cancelled,2016-07-11 14:22:00,,14,,Afternoon,Nan,Monday,,,Gap
3749,4415,City,218.0,Cancelled,2016-07-14 08:11:36,,8,,Morning,Nan,Thursday,,,Gap
3750,4544,City,218.0,Cancelled,2016-07-14 09:33:28,,9,,Morning,Nan,Thursday,,,Gap
3751,3173,City,219.0,Cancelled,2016-07-13 09:12:19,,9,,Morning,Nan,Wednesday,,,Gap
3752,6262,Airport,219.0,Cancelled,2016-07-15 18:05:37,,18,,Evening,Nan,Friday,,,Gap
3753,262,City,220.0,Cancelled,2016-07-11 06:41:00,,6,,Early Morning,Nan,Monday,,,Gap
3754,529,City,220.0,Cancelled,2016-07-11 09:54:00,,9,,Morning,Nan,Monday,,,Gap
3755,1537,City,220.0,Cancelled,2016-07-12 05:55:00,,5,,Early Morning,Nan,Tuesday,,,Gap
3756,1788,City,220.0,Cancelled,2016-07-12 09:08:00,,9,,Morning,Nan,Tuesday,,,Gap
3757,5816,City,220.0,Cancelled,2016-07-15 08:44:58,,8,,Morning,Nan,Friday,,,Gap
3758,3260,City,221.0,Cancelled,2016-07-13 10:13:25,,10,,Morning,Nan,Wednesday,,,Gap
3759,4008,City,221.0,Cancelled,2016-07-13 23:43:03,,23,,Night,Nan,Wednesday,,,Gap
3760,4574,City,221.0,Cancelled,2016-07-14 09:53:19,,9,,Morning,Nan,Thursday,,,Gap
3761,1730,City,222.0,Cancelled,2016-07-12 08:25:00,,8,,Morning,Nan,Tuesday,,,Gap
3762,2448,Airport,222.0,Cancelled,2016-07-12 20:26:00,,20,,Night,Nan,Tuesday,,,Gap
3763,4570,City,222.0,Cancelled,2016-07-14 09:51:07,,9,,Morning,Nan,Thursday,,,Gap
3764,5529,City,222.0,Cancelled,2016-07-15 05:24:02,,5,,Early Morning,Nan,Friday,,,Gap
3765,1506,City,223.0,Cancelled,2016-07-12 05:37:00,,5,,Early Morning,Nan,Tuesday,,,Gap
3766,2651,City,223.0,Cancelled,2016-07-12 22:56:00,,22,,Night,Nan,Tuesday,,,Gap
3767,3185,City,223.0,Cancelled,2016-07-13 09:24:46,,9,,Morning,Nan,Wednesday,,,Gap
3768,3421,City,223.0,Cancelled,2016-07-13 15:42:36,,15,,Afternoon,Nan,Wednesday,,,Gap
3769,291,City,224.0,Cancelled,2016-07-11 07:06:00,,7,,Early Morning,Nan,Monday,,,Gap
3770,1669,City,224.0,Cancelled,2016-07-12 07:39:00,,7,,Early Morning,Nan,Tuesday,,,Gap
3771,3974,City,224.0,Cancelled,2016-07-13 23:04:14,,23,,Night,Nan,Wednesday,,,Gap
3772,4349,City,224.0,Cancelled,2016-07-14 07:18:19,,7,,Early Morning,Nan,Thursday,,,Gap
3773,4442,City,224.0,Cancelled,2016-07-14 08:33:10,,8,,Morning,Nan,Thursday,,,Gap
3774,5327,Airport,224.0,Cancelled,2016-07-14 22:12:35,,22,,Night,Nan,Thursday,,,Gap
3775,2929,City,225.0,Cancelled,2016-07-13 06:28:41,,6,,Early Morning,Nan,Wednesday,,,Gap
3776,3186,City,225.0,Cancelled,2016-07-13 09:28:29,,9,,Morning,Nan,Wednesday,,,Gap
3777,4211,City,225.0,Cancelled,2016-07-14 05:37:33,,5,,Early Morning,Nan,Thursday,,,Gap
3778,5273,Airport,225.0,Cancelled,2016-07-14 21:29:36,,21,,Night,Nan,Thursday,,,Gap
3779,6445,City,225.0,Cancelled,2016-07-15 20:01:14,,20,,Night,Nan,Friday,,,Gap
3780,157,City,226.0,Cancelled,2016-07-11 05:38:00,,5,,Early Morning,Nan,Monday,,,Gap
3781,2813,City,226.0,Cancelled,2016-07-13 05:06:08,,5,,Early Morning,Nan,Wednesday,,,Gap
3782,3057,City,226.0,Cancelled,2016-07-13 07:50:41,,7,,Early Morning,Nan,Wednesday,,,Gap
3783,4641,City,226.0,Cancelled,2016-07-14 11:39:07,,11,,Morning,Nan,Thursday,,,Gap
3784,5884,City,226.0,Cancelled,2016-07-15 09:36:17,,9,,Morning,Nan,Friday,,,Gap
3785,1837,City,227.0,Cancelled,2016-07-12 09:36:00,,9,,Morning,Nan,Tuesday,,,Gap
3786,4092,City,227.0,Cancelled,2016-07-14 02:55:40,,2,,Late Night,Nan,Thursday,,,Gap
3787,4222,City,227.0,Cancelled,2016-07-14 05:44:07,,5,,Early Morning,Nan,Thursday,,,Gap
3788,1509,City,228.0,Cancelled,2016-07-12 05:42:00,,5,,Early Morning,Nan,Tuesday,,,Gap
3789,3194,City,228.0,Cancelled,2016-07-13 09:35:28,,9,,Morning,Nan,Wednesday,,,Gap
3790,3541,Airport,228.0,Cancelled,2016-07-13 17:57:13,,17,,Evening,Nan,Wednesday,,,Gap
3791,1365,City,229.0,Cancelled,2016-07-11 00:09:00,,0,,Late Night,Nan,Monday,,,Gap
3792,1834,City,229.0,Cancelled,2016-07-12 09:33:00,,9,,Morning,Nan,Tuesday,,,Gap
3793,4129,City,229.0,Cancelled,2016-07-14 04:42:23,,4,,Early Morning,Nan,Thursday,,,Gap
3794,4380,City,229.0,Cancelled,2016-07-14 07:47:21,,7,,Early Morning,Nan,Thursday,,,Gap
3795,4434,City,229.0,Cancelled,2016-07-14 08:27:11,,8,,Morning,Nan,Thursday,,,Gap
3796,5735,City,229.0,Cancelled,2016-07-15 07:47:23,,7,,Early Morning,Nan,Friday,,,Gap
3797,6434,Airport,229.0,Cancelled,2016-07-15 19:49:25,,19,,Evening,Nan,Friday,,,Gap
3798,623,Airport,230.0,Cancelled,2016-07-11 12:03:00,,12,,Afternoon,Nan,Monday,,,Gap
3799,1521,City,230.0,Cancelled,2016-07-12 05:50:00,,5,,Early Morning,Nan,Tuesday,,,Gap
3800,2771,City,230.0,Cancelled,2016-07-13 04:24:36,,4,,Early Morning,Nan,Wednesday,,,Gap
3801,2873,City,230.0,Cancelled,2016-07-13 05:48:58,,5,,Early Morning,Nan,Wednesday,,,Gap
3802,3320,Airport,230.0,Cancelled,2016-07-13 12:21:11,,12,,Afternoon,Nan,Wednesday,,,Gap
3803,4571,City,230.0,Cancelled,2016-07-14 09:49:16,,9,,Morning,Nan,Thursday,,,Gap
3804,4600,City,230.0,Cancelled,2016-07-14 10:08:30,,10,,Morning,Nan,Thursday,,,Gap
3805,5341,City,230.0,Cancelled,2016-07-14 22:34:33,,22,,Night,Nan,Thursday,,,Gap
3806,2435,City,231.0,Cancelled,2016-07-12 20:11:00,,20,,Night,Nan,Tuesday,,,Gap
3807,2919,City,231.0,Cancelled,2016-07-13 06:19:03,,6,,Early Morning,Nan,Wednesday,,,Gap
3808,4712,City,231.0,Cancelled,2016-07-14 13:23:54,,13,,Afternoon,Nan,Thursday,,,Gap
3809,399,City,232.0,Cancelled,2016-07-11 08:25:00,,8,,Morning,Nan,Monday,,,Gap
3810,2826,City,232.0,Cancelled,2016-07-13 05:13:35,,5,,Early Morning,Nan,Wednesday,,,Gap
3811,3090,City,232.0,Cancelled,2016-07-13 08:13:41,,8,,Morning,Nan,Wednesday,,,Gap
3812,4141,City,232.0,Cancelled,2016-07-14 04:46:40,,4,,Early Morning,Nan,Thursday,,,Gap
3813,5817,City,232.0,Cancelled,2016-07-15 08:46:28,,8,,Morning,Nan,Friday,,,Gap
3814,1156,City,233.0,Cancelled,2016-07-11 20:46:00,,20,,Night,Nan,Monday,,,Gap
3815,3155,City,233.0,Cancelled,2016-07-13 09:02:43,,9,,Morning,Nan,Wednesday,,,Gap
3816,5821,City,233.0,Cancelled,2016-07-15 08:54:59,,8,,Morning,Nan,Friday,,,Gap
3817,552,City,234.0,Cancelled,2016-07-11 10:07:00,,10,,Morning,Nan,Monday,,,Gap
3818,589,Airport,234.0,Cancelled,2016-07-11 11:19:00,,11,,Morning,Nan,Monday,,,Gap
3819,3218,City,234.0,Cancelled,2016-07-13 09:49:59,,9,,Morning,Nan,Wednesday,,,Gap
3820,3287,City,234.0,Cancelled,2016-07-13 11:13:58,,11,,Morning,Nan,Wednesday,,,Gap
3821,5557,City,234.0,Cancelled,2016-07-15 05:39:51,,5,,Early Morning,Nan,Friday,,,Gap
3822,5874,City,234.0,Cancelled,2016-07-15 09:21:37,,9,,Morning,Nan,Friday,,,Gap
3823,1117,Airport,235.0,Cancelled,2016-07-11 20:17:00,,20,,Night,Nan,Monday,,,Gap
3824,2820,City,235.0,Cancelled,2016-07-13 05:14:00,,5,,Early Morning,Nan,Wednesday,,,Gap
3825,3083,City,235.0,Cancelled,2016-07-13 08:16:01,,8,,Morning,Nan,Wednesday,,,Gap
3826,185,City,236.0,Cancelled,2016-07-11 05:43:00,,5,,Early Morning,Nan,Monday,,,Gap
3827,2922,City,236.0,Cancelled,2016-07-13 06:25:47,,6,,Early Morning,Nan,Wednesday,,,Gap
3828,4379,City,236.0,Cancelled,2016-07-14 07:43:57,,7,,Early Morning,Nan,Thursday,,,Gap
3829,1846,City,237.0,Cancelled,2016-07-12 09:43:00,,9,,Morning,Nan,Tuesday,,,Gap
3830,2778,Airport,237.0,Cancelled,2016-07-13 04:45:54,,4,,Early Morning,Nan,Wednesday,,,Gap
3831,4161,City,237.0,Cancelled,2016-07-14 05:06:13,,5,,Early Morning,Nan,Thursday,,,Gap
3832,5702,City,237.0,Cancelled,2016-07-15 07:37:04,,7,,Early Morning,Nan,Friday,,,Gap
3833,5808,City,237.0,Cancelled,2016-07-15 08:39:56,,8,,Morning,Nan,Friday,,,Gap
3834,298,City,238.0,Cancelled,2016-07-11 07:15:00,,7,,Early Morning,Nan,Monday,,,Gap
3835,4602,Airport,238.0,Cancelled,2016-07-14 10:13:25,,10,,Morning,Nan,Thursday,,,Gap
3836,5650,City,238.0,Cancelled,2016-07-15 06:59:22,,6,,Early Morning,Nan,Friday,,,Gap
3837,508,City,239.0,Cancelled,2016-07-11 09:40:00,,9,,Morning,Nan,Monday,,,Gap
3838,1419,City,239.0,Cancelled,2016-07-12 03:57:00,,3,,Late Night,Nan,Tuesday,,,Gap
3839,3114,City,239.0,Cancelled,2016-07-13 08:38:20,,8,,Morning,Nan,Wednesday,,,Gap
3840,309,City,240.0,Cancelled,2016-07-11 07:18:00,,7,,Early Morning,Nan,Monday,,,Gap
3841,327,City,240.0,Cancelled,2016-07-11 07:33:00,,7,,Early Morning,Nan,Monday,,,Gap
3842,1491,City,240.0,Cancelled,2016-07-12 05:36:00,,5,,Early Morning,Nan,Tuesday,,,Gap
3843,4392,City,240.0,Cancelled,2016-07-14 07:56:17,,7,,Early Morning,Nan,Thursday,,,Gap
3844,5396,City,240.0,Cancelled,2016-07-15 00:54:12,,0,,Late Night,Nan,Friday,,,Gap
3845,5767,City,240.0,Cancelled,2016-07-15 08:19:53,,8,,Morning,Nan,Friday,,,Gap
3846,5498,City,241.0,Cancelled,2016-07-15 04:56:28,,4,,Early Morning,Nan,Friday,,,Gap
3847,5755,City,241.0,Cancelled,2016-07-15 08:05:55,,8,,Morning,Nan,Friday,,,Gap
3848,414,City,242.0,Cancelled,2016-07-11 08:41:00,,8,,Morning,Nan,Monday,,,Gap
3849,1621,City,242.0,Cancelled,2016-07-12 06:56:00,,6,,Early Morning,Nan,Tuesday,,,Gap
3850,5288,Airport,242.0,Cancelled,2016-07-14 21:42:19,,21,,Night,Nan,Thursday,,,Gap
3851,1778,City,243.0,Cancelled,2016-07-12 09:01:00,,9,,Morning,Nan,Tuesday,,,Gap
3852,5266,Airport,243.0,Cancelled,2016-07-14 21:26:44,,21,,Night,Nan,Thursday,,,Gap
3853,5836,City,243.0,Cancelled,2016-07-15 09:02:31,,9,,Morning,Nan,Friday,,,Gap
3854,115,City,244.0,Cancelled,2016-07-11 05:14:00,,5,,Early Morning,Nan,Monday,,,Gap
3855,4655,City,244.0,Cancelled,2016-07-14 12:04:12,,12,,Afternoon,Nan,Thursday,,,Gap
3856,5590,City,244.0,Cancelled,2016-07-15 06:02:31,,6,,Early Morning,Nan,Friday,,,Gap
3857,1784,City,245.0,Cancelled,2016-07-12 09:02:00,,9,,Morning,Nan,Tuesday,,,Gap
3858,3123,City,245.0,Cancelled,2016-07-13 08:39:59,,8,,Morning,Nan,Wednesday,,,Gap
3859,3330,City,245.0,Cancelled,2016-07-13 12:25:07,,12,,Afternoon,Nan,Wednesday,,,Gap
3860,4376,City,245.0,Cancelled,2016-07-14 07:41:41,,7,,Early Morning,Nan,Thursday,,,Gap
3861,4540,City,245.0,Cancelled,2016-07-14 09:38:51,,9,,Morning,Nan,Thursday,,,Gap
3862,431,City,246.0,Cancelled,2016-07-11 08:56:00,,8,,Morning,Nan,Monday,,,Gap
3863,1599,City,246.0,Cancelled,2016-07-12 06:39:00,,6,,Early Morning,Nan,Tuesday,,,Gap
3864,1725,City,246.0,Cancelled,2016-07-12 08:17:00,,8,,Morning,Nan,Tuesday,,,Gap
3865,4248,City,246.0,Cancelled,2016-07-14 06:02:41,,6,,Early Morning,Nan,Thursday,,,Gap
3866,133,City,247.0,Cancelled,2016-07-11 05:14:00,,5,,Early Morning,Nan,Monday,,,Gap
3867,4170,City,247.0,Cancelled,2016-07-14 05:09:42,,5,,Early Morning,Nan,Thursday,,,Gap
3868,6057,Airport,247.0,Cancelled,2016-07-15 13:41:55,,13,,Afternoon,Nan,Friday,,,Gap
3869,108,City,248.0,Cancelled,2016-07-11 05:09:00,,5,,Early Morning,Nan,Monday,,,Gap
3870,1798,City,248.0,Cancelled,2016-07-12 09:10:00,,9,,Morning,Nan,Tuesday,,,Gap
3871,1932,City,248.0,Cancelled,2016-07-12 11:13:00,,11,,Morning,Nan,Tuesday,,,Gap
3872,5865,City,248.0,Cancelled,2016-07-15 09:18:48,,9,,Morning,Nan,Friday,,,Gap
3873,5981,City,248.0,Cancelled,2016-07-15 11:40:05,,11,,Morning,Nan,Friday,,,Gap
3874,363,City,249.0,Cancelled,2016-07-11 08:02:00,,8,,Morning,Nan,Monday,,,Gap
3875,3153,City,249.0,Cancelled,2016-07-13 09:03:21,,9,,Morning,Nan,Wednesday,,,Gap
3876,3196,City,249.0,Cancelled,2016-07-13 09:37:26,,9,,Morning,Nan,Wednesday,,,Gap
3877,3214,City,249.0,Cancelled,2016-07-13 09:46:56,,9,,Morning,Nan,Wednesday,,,Gap
3878,4171,City,249.0,Cancelled,2016-07-14 05:11:39,,5,,Early Morning,Nan,Thursday,,,Gap
3879,5824,City,249.0,Cancelled,2016-07-15 08:50:27,,8,,Morning,Nan,Friday,,,Gap
3880,1866,City,250.0,Cancelled,2016-07-12 09:52:00,,9,,Morning,Nan,Tuesday,,,Gap
3881,2958,City,250.0,Cancelled,2016-07-13 06:46:00,,6,,Early Morning,Nan,Wednesday,,,Gap
3882,3181,Airport,250.0,Cancelled,2016-07-13 09:19:04,,9,,Morning,Nan,Wednesday,,,Gap
3883,5833,City,250.0,Cancelled,2016-07-15 08:57:27,,8,,Morning,Nan,Friday,,,Gap
3884,5873,City,250.0,Cancelled,2016-07-15 09:20:40,,9,,Morning,Nan,Friday,,,Gap
3885,415,Airport,251.0,Cancelled,2016-07-11 08:37:00,,8,,Morning,Nan,Monday,,,Gap
3886,4439,City,251.0,Cancelled,2016-07-14 08:27:51,,8,,Morning,Nan,Thursday,,,Gap
3887,5761,City,251.0,Cancelled,2016-07-15 08:18:14,,8,,Morning,Nan,Friday,,,Gap
3888,490,City,252.0,Cancelled,2016-07-11 09:33:00,,9,,Morning,Nan,Monday,,,Gap
3889,464,City,253.0,Cancelled,2016-07-11 09:14:00,,9,,Morning,Nan,Monday,,,Gap
3890,725,Airport,253.0,Cancelled,2016-07-11 15:02:00,,15,,Afternoon,Nan,Monday,,,Gap
3891,2418,Airport,254.0,Cancelled,2016-07-12 20:05:00,,20,,Night,Nan,Tuesday,,,Gap
3892,4137,City,254.0,Cancelled,2016-07-14 04:48:41,,4,,Early Morning,Nan,Thursday,,,Gap
3893,780,Airport,255.0,Cancelled,2016-07-11 16:42:00,,16,,Evening,Nan,Monday,,,Gap
3894,1601,City,255.0,Cancelled,2016-07-12 06:43:00,,6,,Early Morning,Nan,Tuesday,,,Gap
3895,1831,Airport,255.0,Cancelled,2016-07-12 09:27:00,,9,,Morning,Nan,Tuesday,,,Gap
3896,5545,City,255.0,Cancelled,2016-07-15 05:27:12,,5,,Early Morning,Nan,Friday,,,Gap
3897,2782,City,256.0,Cancelled,2016-07-13 04:50:27,,4,,Early Morning,Nan,Wednesday,,,Gap
3898,4202,City,256.0,Cancelled,2016-07-14 05:37:41,,5,,Early Morning,Nan,Thursday,,,Gap
3899,4253,City,256.0,Cancelled,2016-07-14 06:02:50,,6,,Early Morning,Nan,Thursday,,,Gap
3900,4669,City,256.0,Cancelled,2016-07-14 12:34:18,,12,,Afternoon,Nan,Thursday,,,Gap
3901,5694,City,256.0,Cancelled,2016-07-15 07:31:03,,7,,Early Morning,Nan,Friday,,,Gap
3902,5707,City,256.0,Cancelled,2016-07-15 07:32:56,,7,,Early Morning,Nan,Friday,,,Gap
3903,5795,City,256.0,Cancelled,2016-07-15 08:41:36,,8,,Morning,Nan,Friday,,,Gap
3904,4203,City,257.0,Cancelled,2016-07-14 05:36:28,,5,,Early Morning,Nan,Thursday,,,Gap
3905,5928,City,257.0,Cancelled,2016-07-15 10:07:34,,10,,Morning,Nan,Friday,,,Gap
3906,471,City,258.0,Cancelled,2016-07-11 09:22:00,,9,,Morning,Nan,Monday,,,Gap
3907,4505,City,258.0,Cancelled,2016-07-14 09:09:33,,9,,Morning,Nan,Thursday,,,Gap
3908,5876,City,258.0,Cancelled,2016-07-15 09:27:22,,9,,Morning,Nan,Friday,,,Gap
3909,332,City,259.0,Cancelled,2016-07-11 07:40:00,,7,,Early Morning,Nan,Monday,,,Gap
3910,1734,City,259.0,Cancelled,2016-07-12 08:25:00,,8,,Morning,Nan,Tuesday,,,Gap
3911,3202,City,259.0,Cancelled,2016-07-13 09:41:02,,9,,Morning,Nan,Wednesday,,,Gap
3912,4232,City,259.0,Cancelled,2016-07-14 05:55:47,,5,,Early Morning,Nan,Thursday,,,Gap
3913,6608,Airport,259.0,Cancelled,2016-07-15 21:46:57,,21,,Night,Nan,Friday,,,Gap
3914,1703,City,260.0,Cancelled,2016-07-12 08:05:00,,8,,Morning,Nan,Tuesday,,,Gap
3915,3001,City,260.0,Cancelled,2016-07-13 07:15:27,,7,,Early Morning,Nan,Wednesday,,,Gap
3916,3149,City,260.0,Cancelled,2016-07-13 08:55:18,,8,,Morning,Nan,Wednesday,,,Gap
3917,4496,City,260.0,Cancelled,2016-07-14 09:02:24,,9,,Morning,Nan,Thursday,,,Gap
3918,1591,City,261.0,Cancelled,2016-07-12 06:28:00,,6,,Early Morning,Nan,Tuesday,,,Gap
3919,1876,City,261.0,Cancelled,2016-07-12 10:01:00,,10,,Morning,Nan,Tuesday,,,Gap
3920,4169,City,261.0,Cancelled,2016-07-14 05:12:56,,5,,Early Morning,Nan,Thursday,,,Gap
3921,4512,City,261.0,Cancelled,2016-07-14 09:15:30,,9,,Morning,Nan,Thursday,,,Gap
3922,2895,City,262.0,Cancelled,2016-07-13 06:02:04,,6,,Early Morning,Nan,Wednesday,,,Gap
3923,4330,City,262.0,Cancelled,2016-07-14 07:13:49,,7,,Early Morning,Nan,Thursday,,,Gap
3924,4801,City,262.0,Cancelled,2016-07-14 16:59:11,,16,,Evening,Nan,Thursday,,,Gap
3925,5787,City,262.0,Cancelled,2016-07-15 08:30:20,,8,,Morning,Nan,Friday,,,Gap
3926,743,City,263.0,Cancelled,2016-07-11 15:37:00,,15,,Afternoon,Nan,Monday,,,Gap
3927,3704,Airport,263.0,Cancelled,2016-07-13 19:47:50,,19,,Evening,Nan,Wednesday,,,Gap
3928,485,City,264.0,Cancelled,2016-07-11 09:33:00,,9,,Morning,Nan,Monday,,,Gap
3929,647,City,264.0,Cancelled,2016-07-11 12:37:00,,12,,Afternoon,Nan,Monday,,,Gap
3930,1858,City,264.0,Cancelled,2016-07-12 09:54:00,,9,,Morning,Nan,Tuesday,,,Gap
3931,4755,City,264.0,Cancelled,2016-07-14 15:17:34,,15,,Afternoon,Nan,Thursday,,,Gap
3932,5769,City,264.0,Cancelled,2016-07-15 08:21:38,,8,,Morning,Nan,Friday,,,Gap
3933,2988,City,265.0,Cancelled,2016-07-13 07:09:54,,7,,Early Morning,Nan,Wednesday,,,Gap
3934,553,City,266.0,Cancelled,2016-07-11 10:09:00,,10,,Morning,Nan,Monday,,,Gap
3935,676,City,266.0,Cancelled,2016-07-11 13:23:00,,13,,Afternoon,Nan,Monday,,,Gap
3936,1516,City,266.0,Cancelled,2016-07-12 05:44:00,,5,,Early Morning,Nan,Tuesday,,,Gap
3937,1763,City,266.0,Cancelled,2016-07-12 08:51:00,,8,,Morning,Nan,Tuesday,,,Gap
3938,4144,City,266.0,Cancelled,2016-07-14 04:50:45,,4,,Early Morning,Nan,Thursday,,,Gap
3939,6541,Airport,266.0,Cancelled,2016-07-15 20:54:48,,20,,Night,Nan,Friday,,,Gap
3940,147,City,267.0,Cancelled,2016-07-11 05:26:00,,5,,Early Morning,Nan,Monday,,,Gap
3941,2881,City,267.0,Cancelled,2016-07-13 05:58:31,,5,,Early Morning,Nan,Wednesday,,,Gap
3942,2964,City,267.0,Cancelled,2016-07-13 06:48:48,,6,,Early Morning,Nan,Wednesday,,,Gap
3943,4236,City,267.0,Cancelled,2016-07-14 05:53:18,,5,,Early Morning,Nan,Thursday,,,Gap
3944,4447,City,267.0,Cancelled,2016-07-14 08:32:05,,8,,Morning,Nan,Thursday,,,Gap
3945,4579,Airport,267.0,Cancelled,2016-07-14 10:04:05,,10,,Morning,Nan,Thursday,,,Gap
3946,5720,City,267.0,Cancelled,2016-07-15 07:37:57,,7,,Early Morning,Nan,Friday,,,Gap
3947,5820,City,267.0,Cancelled,2016-07-15 08:50:10,,8,,Morning,Nan,Friday,,,Gap
3948,6487,Airport,267.0,Cancelled,2016-07-15 20:23:14,,20,,Night,Nan,Friday,,,Gap
3949,120,City,268.0,Cancelled,2016-07-11 05:04:00,,5,,Early Morning,Nan,Monday,,,Gap
3950,1560,City,268.0,Cancelled,2016-07-12 06:06:00,,6,,Early Morning,Nan,Tuesday,,,Gap
3951,4815,Airport,268.0,Cancelled,2016-07-14 17:18:23,,17,,Evening,Nan,Thursday,,,Gap
3952,166,City,269.0,Cancelled,2016-07-11 05:41:00,,5,,Early Morning,Nan,Monday,,,Gap
3953,1655,Airport,269.0,Cancelled,2016-07-12 07:27:00,,7,,Early Morning,Nan,Tuesday,,,Gap
3954,1670,City,269.0,Cancelled,2016-07-12 07:36:00,,7,,Early Morning,Nan,Tuesday,,,Gap
3955,3026,City,269.0,Cancelled,2016-07-13 07:29:18,,7,,Early Morning,Nan,Wednesday,,,Gap
3956,3388,City,269.0,Cancelled,2016-07-13 14:36:39,,14,,Afternoon,Nan,Wednesday,,,Gap
3957,5809,City,269.0,Cancelled,2016-07-15 08:48:20,,8,,Morning,Nan,Friday,,,Gap
3958,6080,Airport,269.0,Cancelled,2016-07-15 14:17:28,,14,,Afternoon,Nan,Friday,,,Gap
3959,1545,Airport,270.0,Cancelled,2016-07-12 06:01:00,,6,,Early Morning,Nan,Tuesday,,,Gap
3960,3032,City,270.0,Cancelled,2016-07-13 07:33:57,,7,,Early Morning,Nan,Wednesday,,,Gap
3961,3156,City,270.0,Cancelled,2016-07-13 09:00:40,,9,,Morning,Nan,Wednesday,,,Gap
3962,4741,City,270.0,Cancelled,2016-07-14 14:52:18,,14,,Afternoon,Nan,Thursday,,,Gap
3963,5582,City,270.0,Cancelled,2016-07-15 05:52:11,,5,,Early Morning,Nan,Friday,,,Gap
3964,5677,City,270.0,Cancelled,2016-07-15 07:06:05,,7,,Early Morning,Nan,Friday,,,Gap
3965,5989,Airport,270.0,Cancelled,2016-07-15 11:46:11,,11,,Morning,Nan,Friday,,,Gap
3966,417,City,271.0,Cancelled,2016-07-11 08:42:00,,8,,Morning,Nan,Monday,,,Gap
3967,1437,City,271.0,Cancelled,2016-07-12 04:42:00,,4,,Early Morning,Nan,Tuesday,,,Gap
3968,3063,City,271.0,Cancelled,2016-07-13 07:55:16,,7,,Early Morning,Nan,Wednesday,,,Gap
3969,3100,City,271.0,Cancelled,2016-07-13 08:18:13,,8,,Morning,Nan,Wednesday,,,Gap
3970,3148,City,271.0,Cancelled,2016-07-13 09:02:46,,9,,Morning,Nan,Wednesday,,,Gap
3971,305,City,272.0,Cancelled,2016-07-11 07:17:00,,7,,Early Morning,Nan,Monday,,,Gap
3972,1511,City,272.0,Cancelled,2016-07-12 05:40:00,,5,,Early Morning,Nan,Tuesday,,,Gap
3973,2830,City,272.0,Cancelled,2016-07-13 05:19:51,,5,,Early Morning,Nan,Wednesday,,,Gap
3974,2938,City,272.0,Cancelled,2016-07-13 06:33:04,,6,,Early Morning,Nan,Wednesday,,,Gap
3975,346,City,273.0,Cancelled,2016-07-11 07:54:00,,7,,Early Morning,Nan,Monday,,,Gap
3976,1684,City,274.0,Cancelled,2016-07-12 07:50:00,,7,,Early Morning,Nan,Tuesday,,,Gap
3977,3027,City,274.0,Cancelled,2016-07-13 07:26:36,,7,,Early Morning,Nan,Wednesday,,,Gap
3978,3017,Airport,274.0,Cancelled,2016-07-13 07:29:44,,7,,Early Morning,Nan,Wednesday,,,Gap
3979,4926,Airport,274.0,Cancelled,2016-07-14 18:20:41,,18,,Evening,Nan,Thursday,,,Gap
3980,2222,City,275.0,Cancelled,2016-07-12 18:03:00,,18,,Evening,Nan,Tuesday,,,Gap
3981,2237,City,275.0,Cancelled,2016-07-12 18:19:00,,18,,Evening,Nan,Tuesday,,,Gap
3982,4207,City,275.0,Cancelled,2016-07-14 05:30:56,,5,,Early Morning,Nan,Thursday,,,Gap
3983,4223,City,275.0,Cancelled,2016-07-14 05:46:02,,5,,Early Morning,Nan,Thursday,,,Gap
3984,4452,City,275.0,Cancelled,2016-07-14 08:34:36,,8,,Morning,Nan,Thursday,,,Gap
3985,5632,City,275.0,Cancelled,2016-07-15 06:35:32,,6,,Early Morning,Nan,Friday,,,Gap
3986,5879,City,275.0,Cancelled,2016-07-15 09:27:08,,9,,Morning,Nan,Friday,,,Gap
3987,395,City,276.0,Cancelled,2016-07-11 08:32:00,,8,,Morning,Nan,Monday,,,Gap
3988,495,City,276.0,Cancelled,2016-07-11 09:37:00,,9,,Morning,Nan,Monday,,,Gap
3989,1228,City,276.0,Cancelled,2016-07-11 21:37:00,,21,,Night,Nan,Monday,,,Gap
3990,1481,City,277.0,Cancelled,2016-07-12 05:24:00,,5,,Early Morning,Nan,Tuesday,,,Gap
3991,1616,City,277.0,Cancelled,2016-07-12 06:54:00,,6,,Early Morning,Nan,Tuesday,,,Gap
3992,1627,City,277.0,Cancelled,2016-07-12 07:02:00,,7,,Early Morning,Nan,Tuesday,,,Gap
3993,1726,City,277.0,Cancelled,2016-07-12 08:25:00,,8,,Morning,Nan,Tuesday,,,Gap
3994,2789,City,277.0,Cancelled,2016-07-13 04:50:46,,4,,Early Morning,Nan,Wednesday,,,Gap
3995,3552,Airport,277.0,Cancelled,2016-07-13 18:01:34,,18,,Evening,Nan,Wednesday,,,Gap
3996,4130,City,277.0,Cancelled,2016-07-14 04:41:54,,4,,Early Morning,Nan,Thursday,,,Gap
3997,294,City,278.0,Cancelled,2016-07-11 07:12:00,,7,,Early Morning,Nan,Monday,,,Gap
3998,315,City,278.0,Cancelled,2016-07-11 07:34:00,,7,,Early Morning,Nan,Monday,,,Gap
